SMILES,Cls
CC1=C(C(=CC=C1)C)NC(=O)CSC2=C(C(=C(C(=N2)C)CC(=O)C3=CC=C(C=C3)Br)C)C#N,0
C1COCCN1S(=O)(=O)C2=CC=CC=C2C(F)(F)F,0
COC1=CC(=C(C=C1)NC2=NC3=CC=CC=C3C(=O)S2)OC,0
CCOC1=CC(=C(C=C1NC(=O)COC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)C)OCC)N4CCOCC4,0
CC1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CO4,0
CC1=C(C(=NN1CC2=CC=C(O2)C(=O)NC(C)(C)C)C)Br,0
CCN1C(=O)/C(=C\N2CCCC3=CC=CC=C32)/SC1=S,0
CC1=C(C=C(C=C1)N(CC(=O)NC2CCCC2)C(=O)CCCC(=O)NC3=CC=CC=N3)C,0
CC(=O)N1CC2(CN(C1)CN(C2)C(=O)C)C(=O)C3=CC=C(C=C3)Br,0
CS(=O)(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CN=CC=C3,0
CCCC(=O)NC1=CC=CC(=C1)C2=CN3C=CSC3=N2,0
CC1=C2C(=CC=C1)C=C(C(=O)N2)CN(CCCO)C(=O)NC3=CC(=CC=C3)Cl,0
CC(C)CCN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)F,0
COC1=CC=CC(=C1)NC(=O)C(C2=CC=CC=C2)NC3CCCC3,0
COC1=CC=C(C=C1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NCCCN4C=CN=C4,0
CC(C)CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=CC=CC2=C1N=CC=C2,0
CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N4C(=CC(=N4)C)N,0
C1CCN(CC1)C(=S)C2=CC3=C(C=C2)OCO3,0
CC(=O)NC1CSCC1OC(=O)C,0
CCN1C=C(C(=N1)C)CN(C)C(=O)CSC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CO3,0
C1=CC=C(C(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=CC=C(C=C3)Cl,0
CC1=C2C(=CC=C1)C=C(C(=O)N2)CN(CCN3CCCC3)C(=O)NC4CCCCC4,0
CC1=CC2=C(C(C(=C(O2)N)C#N)C3=CC=C(C=C3)C(=O)OC)C(=O)N1C,0
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CCN2CCOCC2,0
CCCOC(=O)NC(CC)COC(=O)NC1=CC=CC(=C1C)C,0
C1=CN2C(=C(C(=N2)C(=O)NCC3=CC=CS3)Cl)N=C1,0
CC1=C(C(=O)N(C(=C1CN2CCN(CC2)CC3=CC=CC=C3)O)CC=C)C#N,0
CC(=C)CSC1=NC(=CC(=O)N1)N,0
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=N/N2C=NN=C2,0
CC(C)C1=CC=CC=C1N2C(=NN=C2SCC(=O)N3CCN(CC3)C4=CC=CC=C4)C5=CN=CC=C5,0
CC1=CC(=C2C=C(C(=O)NC2=C1)CN(CCO)CC3=NN=NN3CC4=CC=C(C=C4)F)C,0
COCCCNC(C(Cl)(Cl)Cl)NC(=O)C1=CC=C(C=C1)Cl,0
CCCCN1C2=C(N=C1SCC(=O)NCC3=CC=CO3)N(C(=O)N(C2=O)C)C,0
CS(=O)(=O)N1CCN(CC1)C(=O)CCC2CCCC2,0
C1CC(=O)N(C1C(=O)NCCN2CCOCC2)CC3=CC=CC=C3Cl,0
CC1=CC(=C(C=C1)OC)NC(=O)C2=C(OC=C2)C,0
CC1=CC(=CC=C1)OCCOCCSC2=NC=CC=N2,0
C1=CC=C(C(=C1)CNN2C=NN=C2)O,0
CC1=C(C=CC(=C1)OCCOCCNCCOC)Cl.C(=O)(C(=O)O)O,0
CCOC(=O)C1=CC=C(C=C1)N2C(=O)C3CC=C(CC3C2=O)C,0
C1=CC=C(C=C1)C2=CC(N3C(=NN=N3)N2)C4=CC=CS4,0
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCN(CC4)CCO.Cl,0
C1CN(CCN1C2=C(C=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)Cl)C(=O)C5=CC=CO5,0
COC1=CC=C(C=C1)C(C#N)N2CCOCC2,0
CCC1=NC2=C(C(=C(S2)C)C)C(=N1)SCC(=O)NC3=NOC(=C3)C,0
CCCCCC1=NC2=C(C3=C(S2)CCC3)C(=O)N1N,0
